userId,venueCategory,1
354,Greek Restaurant,1
363,Bowling Alley,1
404,Playground,2
977,Deli / Bodega,1
214,Spanish Restaurant,1
530,American Restaurant,1
706,Japanese Restaurant,2
736,Residential Building (Apartment / Condo),3
742,Bus Station,3
645,Gas Station / Garage,10
806,BBQ Joint,1
135,Food & Drink Shop,2
507,Fried Chicken Joint,3
493,Hobby Shop,1
1056,Road,1
1071,Seafood Restaurant,1
1056,Cemetery,1
1056,Bridge,2
582,Spanish Restaurant,3
275,Airport,3
493,Korean Restaurant,1
355,American Restaurant,4
904,Brewery,2
615,Home (private),1
837,Movie Theater,5
901,Road,5
955,Fast Food Restaurant,2
697,Bus Station,1
906,Spanish Restaurant,2
904,Arcade,2
741,Other Great Outdoors,1
429,Home (private),56
958,General Travel,1
596,Food & Drink Shop,2
189,American Restaurant,7
136,Chinese Restaurant,5
108,Taco Place,1
112,Movie Theater,1
596,Pizza Place,1
706,Athletic & Sport,7
1004,Office,20
633,Gastropub,1
54,Movie Theater,4
413,Breakfast Spot,1
904,Movie Theater,1
904,Fast Food Restaurant,1
413,Ice Cream Shop,2
633,Fast Food Restaurant,1
616,Subway,12
672,Road,1
723,Bridge,1
157,Airport,11
1063,Parking,4
91,Bagel Shop,4
389,Café,1
616,Office,28
939,Bagel Shop,2
820,Post Office,2
81,Hotel,5
858,Airport,1
992,Subway,11
720,Government Building,3
928,College Academic Building,6
84,Tattoo Parlor,4
84,Donut Shop,1
758,School,1
97,Donut Shop,3
97,Bus Station,1
40,Post Office,12
758,Library,1
758,Neighborhood,1
280,Hotel,5
456,Airport,1
661,School,17
472,Coffee Shop,5
815,College Academic Building,46
280,Bakery,2
845,Government Building,1
180,Donut Shop,6
991,Subway,26
758,Athletic & Sport,1
809,Bakery,2
630,Donut Shop,1
809,Bagel Shop,1
514,Road,2
494,Subway,14
201,Medical Center,6
991,Food & Drink Shop,9
201,Coffee Shop,15
773,Building,5
82,College Academic Building,23
434,Bookstore,2
773,Automotive Shop,10
510,Breakfast Spot,2
773,Train Station,1
932,Embassy / Consulate,1
932,Coffee Shop,1
441,Airport,17
59,Office,1
311,Coffee Shop,9
438,Financial or Legal Service,1
377,Church,3
615,Movie Theater,1
991,Bookstore,17
845,Drugstore / Pharmacy,13
441,Rental Car Location,4
585,Food,34
253,Building,1
855,Bagel Shop,1
878,Art Gallery,3
104,Coffee Shop,2
992,Office,7
773,Mall,3
67,Community College,6
643,Movie Theater,1
1023,Food & Drink Shop,3
351,Restaurant,1
1019,Chinese Restaurant,1
557,Sandwich Place,2
302,Sushi Restaurant,5
845,Gas Station / Garage,16
845,Other Great Outdoors,2
628,Hot Dog Joint,1
838,Post Office,6
661,Laundry Service,3
278,Chinese Restaurant,2
1017,Sandwich Place,1
187,Café,7
424,Middle Eastern Restaurant,2
111,Bar,32
129,Food Truck,4
4,Bank,3
286,Fried Chicken Joint,1
557,Neighborhood,2
104,Food & Drink Shop,1
28,High School,2
111,Spa / Massage,2
279,Indian Restaurant,2
1042,Food Truck,2
1068,Office,1
1068,Pizza Place,9
424,Playground,3
475,Ramen /  Noodle House,1
972,Pizza Place,1
931,Financial or Legal Service,1
913,Burger Joint,1
1017,Coffee Shop,4
1044,Bank,6
306,Airport,7
306,Electronics Store,4
471,Ramen /  Noodle House,8
397,Sandwich Place,1
186,Vegetarian / Vegan Restaurant,4
447,BBQ Joint,2
1050,Park,3
1044,Pizza Place,2
306,Fast Food Restaurant,6
413,Thai Restaurant,3
656,Road,1
1045,Electronics Store,5
91,Mexican Restaurant,3
429,College Academic Building,54
785,Office,9
852,Salad Place,5
894,Chinese Restaurant,4
32,Vietnamese Restaurant,4
472,Train Station,1
331,Bank,2
400,Salon / Barbershop,1
627,Post Office,2
202,Post Office,2
311,Miscellaneous Shop,2
823,Park,4
310,Salon / Barbershop,4
708,Park,4
417,Athletic & Sport,1
441,Bridge,28
385,Bar,1
1017,Subway,77
1030,Asian Restaurant,1
1017,Electronics Store,17
748,Coffee Shop,3
289,Cosmetics Shop,2
812,Italian Restaurant,3
514,Airport,5
615,Chinese Restaurant,3
38,Building,1
635,High School,2
140,Government Building,2
409,Government Building,1
838,Medical Center,1
838,Park,7
748,Bank,4
19,Road,4
838,Burger Joint,1
70,Video Game Store,1
688,Spa / Massage,1
295,Airport,5
19,Bakery,3
472,Taco Place,9
620,Drugstore / Pharmacy,1
494,Bus Station,5
386,Breakfast Spot,3
63,Bridge,1
642,College Academic Building,2
1012,Electronics Store,2
413,Movie Theater,4
550,Korean Restaurant,1
69,American Restaurant,1
445,Plaza,4
371,City,2
441,Thai Restaurant,2
814,Hotel,1
267,Café,1
782,American Restaurant,2
3,Office,10
200,Scenic Lookout,1
901,Temple,25
894,Plaza,5
1020,Office,1
1002,Coffee Shop,5
633,Home (private),8
991,Library,7
982,Paper / Office Supplies Store,2
97,Mexican Restaurant,2
404,Gym / Fitness Center,2
497,Government Building,3
497,Bank,3
69,Movie Theater,3
304,Cosmetics Shop,1
996,Burger Joint,5
91,Mall,5
889,General College & University,1
304,Miscellaneous Shop,2
1005,Mexican Restaurant,7
29,Department Store,1
253,Miscellaneous Shop,3
441,Cupcake Shop,2
845,Building,3
140,Coffee Shop,7
786,Indian Restaurant,3
879,Bank,1
845,Sporting Goods Shop,1
585,Fast Food Restaurant,6
434,College Academic Building,8
355,Rest Area,4
495,Department Store,3
472,Fried Chicken Joint,1
1006,Medical Center,2
921,Home (private),18
1006,Sushi Restaurant,1
329,Ferry,2
217,Electronics Store,4
117,Comedy Club,1
832,Café,3
155,Electronics Store,1
396,Bookstore,2
443,Convention Center,1
947,Coffee Shop,1
29,Korean Restaurant,4
958,Fast Food Restaurant,2
515,Stadium,2
749,Clothing Store,1
178,Chinese Restaurant,9
977,Dessert Shop,1
171,American Restaurant,5
361,Clothing Store,4
943,Residential Building (Apartment / Condo),17
519,Bus Station,1
155,Sushi Restaurant,1
943,Coffee Shop,10
977,Spiritual Center,1
543,Italian Restaurant,2
199,Peruvian Restaurant,2
199,Gym / Fitness Center,1
712,Hardware Store,3
1017,Donut Shop,2
1017,Drugstore / Pharmacy,6
309,Italian Restaurant,4
74,Spa / Massage,3
936,Office,8
450,General Entertainment,1
409,Salon / Barbershop,3
1020,Department Store,6
845,Office,19
845,Road,11
506,Rental Car Location,1
95,Train Station,54
845,Automotive Shop,4
845,Park,5
100,Bagel Shop,2
845,Coffee Shop,9
845,Bank,2
335,Coffee Shop,2
347,Convenience Store,2
755,Medical Center,1
861,High School,3
882,College Stadium,2
997,Office,20
1063,Coffee Shop,1
882,Record Shop,26
792,Bridge,3
89,Building,2
845,Pet Store,1
95,Office,37
946,Caribbean Restaurant,6
403,Laundry Service,1
792,Medical Center,14
159,Bridge,1
87,Bakery,2
472,BBQ Joint,2
975,Neighborhood,1
529,Office,4
726,Art Museum,1
726,Fraternity House,1
726,Gift Shop,1
726,Synagogue,1
726,Food Truck,2
416,Post Office,1
78,Medical Center,3
171,Café,4
35,Subway,3
755,College Academic Building,1
755,Community College,1
726,Sporting Goods Shop,1
726,Stadium,1
882,Home (private),1
1053,Coffee Shop,3
682,Medical Center,3
464,Plaza,1
308,Fast Food Restaurant,3
807,Other Great Outdoors,1
364,Clothing Store,1
364,Movie Theater,1
664,Donut Shop,2
755,Athletic & Sport,5
444,Zoo,4
35,Home (private),53
928,Playground,4
78,Department Store,3
627,Neighborhood,1
472,Financial or Legal Service,3
855,Deli / Bodega,1
726,General Travel,1
105,Zoo,1
334,Office,59
266,Train Station,3
656,Video Game Store,1
266,College Academic Building,1
953,French Restaurant,2
1057,Bank,1
321,Convention Center,1
111,Salon / Barbershop,35
1010,Garden,2
310,French Restaurant,2
115,Sandwich Place,4
541,Electronics Store,6
1066,Pizza Place,1
492,Ramen /  Noodle House,2
845,Bar,13
501,Art Gallery,1
776,Cuban Restaurant,1
359,Library,1
92,Airport,1
58,Seafood Restaurant,1
171,French Restaurant,3
423,Chinese Restaurant,5
343,Residential Building (Apartment / Condo),1
754,Event Space,52
543,Spa / Massage,1
894,Drugstore / Pharmacy,3
674,Middle Eastern Restaurant,1
107,Cosmetics Shop,1
750,Drugstore / Pharmacy,4
1063,Post Office,1
720,Mall,1
936,Donut Shop,2
575,Mexican Restaurant,2
63,Deli / Bodega,3
1,Food Truck,1
175,Café,4
806,Salon / Barbershop,3
894,Deli / Bodega,9
63,Falafel Restaurant,1
609,Sculpture Garden,1
504,Indian Restaurant,1
1012,Park,9
302,Bar,16
628,Jewelry Store,1
9,Fast Food Restaurant,1
646,Thai Restaurant,5
577,Coffee Shop,17
1055,Deli / Bodega,2
141,Diner,4
372,Fried Chicken Joint,2
852,Mexican Restaurant,1
629,Mall,4
243,Post Office,3
817,Sushi Restaurant,2
63,Design Studio,1
63,Cosmetics Shop,1
280,Zoo,1
238,Medical Center,1
63,Clothing Store,10
458,Flea Market,2
943,Deli / Bodega,8
430,College Academic Building,3
908,General Entertainment,1
531,Laundry Service,1
877,Bar,1
1047,Video Game Store,1
63,Music Store,1
107,Dessert Shop,3
308,Restaurant,4
992,Electronics Store,4
772,Mediterranean Restaurant,4
500,Bank,2
905,Bank,2
905,Drugstore / Pharmacy,1
823,Department Store,3
806,Drugstore / Pharmacy,2
1029,Community College,1
815,Chinese Restaurant,1
439,Toy / Game Store,4
28,Bank,3
971,Bar,2
391,Train Station,1
823,Asian Restaurant,2
391,College Academic Building,2
464,Bookstore,1
833,French Restaurant,2
358,Convention Center,1
84,City,9
815,Park,5
306,Bus Station,11
439,Miscellaneous Shop,1
306,Train Station,7
444,Government Building,1
971,Fast Food Restaurant,4
885,Post Office,3
823,Historic Site,1
877,Bakery,1
631,Taco Place,1
845,Miscellaneous Shop,5
39,Paper / Office Supplies Store,1
324,BBQ Joint,1
1029,Government Building,2
246,BBQ Joint,1
922,Burger Joint,7
71,Bookstore,1
95,Scenic Lookout,2
95,Sandwich Place,3
832,Spanish Restaurant,1
84,Brazilian Restaurant,21
993,Office,4
461,Electronics Store,4
1068,Sandwich Place,12
1017,Train Station,2
691,Fast Food Restaurant,9
272,Bank,1
877,General Travel,1
691,Racetrack,1
845,Hot Dog Joint,2
812,Subway,4
304,Food Truck,1
936,Automotive Shop,2
472,Deli / Bodega,7
936,Café,1
936,Casino,1
4,College Academic Building,2
113,Community College,1
84,Latin American Restaurant,10
565,Gastropub,1
384,Medical School,1
616,Government Building,5
938,Tea Room,3
926,Ice Cream Shop,4
1025,General Entertainment,1
267,Paper / Office Supplies Store,2
525,Sporting Goods Shop,4
267,Electronics Store,4
993,Residential Building (Apartment / Condo),66
643,Hot Dog Joint,1
889,Chinese Restaurant,1
559,Salon / Barbershop,2
785,Bakery,2
952,Diner,1
474,Italian Restaurant,6
436,College Academic Building,1
47,Spa / Massage,1
894,Thrift / Vintage Store,1
1025,Miscellaneous Shop,1
525,Mall,1
577,Furniture / Home Store,7
706,Art Museum,3
525,Clothing Store,2
119,Residential Building (Apartment / Condo),14
1002,Subway,1
67,Movie Theater,4
176,Bakery,3
650,Tea Room,2
441,Historic Site,1
159,Outdoors & Recreation,1
710,Food & Drink Shop,6
424,Restaurant,1
805,Coffee Shop,12
1002,Diner,2
215,Burger Joint,2
414,Bowling Alley,11
967,General Entertainment,1
319,Spiritual Center,2
696,Subway,1
142,Hotel,2
682,Gym / Fitness Center,4
701,Salon / Barbershop,4
616,College Academic Building,4
543,Hotel,1
845,Burger Joint,17
697,Cuban Restaurant,1
286,Furniture / Home Store,1
757,Movie Theater,2
702,Bookstore,15
513,Department Store,6
218,Trade School,2
201,Burger Joint,6
312,Clothing Store,2
176,Theater,1
793,Drugstore / Pharmacy,2
666,Thai Restaurant,1
683,Ramen /  Noodle House,1
302,Pizza Place,2
361,Furniture / Home Store,2
367,Park,1
688,Office,5
442,Gym / Fitness Center,14
206,Event Space,2
815,Sandwich Place,1
335,Bus Station,1
164,General Entertainment,2
481,Subway,6
312,Steakhouse,2
591,Stadium,4
756,Gym / Fitness Center,2
525,Pet Store,1
91,BBQ Joint,2
441,Japanese Restaurant,1
511,Theater,2
57,Asian Restaurant,1
802,Mobile Phone Shop,1
728,College Academic Building,1
375,Seafood Restaurant,1
97,Chinese Restaurant,1
97,Church,2
365,Restaurant,3
1064,Indian Restaurant,2
681,Stadium,1
981,Stadium,1
228,Bar,2
673,Ice Cream Shop,1
307,Drugstore / Pharmacy,2
308,Bus Station,9
473,Italian Restaurant,1
373,Pizza Place,1
501,Cupcake Shop,1
171,BBQ Joint,1
949,Mexican Restaurant,1
313,Deli / Bodega,4
553,Event Space,2
441,Train Station,12
201,Bar,6
434,Clothing Store,4
178,Convenience Store,1
500,Australian Restaurant,3
1068,Food & Drink Shop,3
37,Concert Hall,3
1024,Other Great Outdoors,2
178,Bank,11
172,Chinese Restaurant,3
837,Nightlife Spot,4
158,Event Space,1
937,Steakhouse,1
832,Performing Arts Venue,1
1012,Building,3
1055,Bookstore,1
1039,Korean Restaurant,1
786,Coffee Shop,2
682,Asian Restaurant,4
35,Electronics Store,14
246,Indian Restaurant,1
377,Performing Arts Venue,2
991,Performing Arts Venue,6
989,Performing Arts Venue,2
881,Movie Theater,2
755,Drugstore / Pharmacy,2
427,Music Venue,3
199,Burger Joint,3
613,Ice Cream Shop,1
888,Japanese Restaurant,6
1015,Medical Center,2
842,Gym / Fitness Center,3
62,Thai Restaurant,1
608,Pet Store,2
650,Burger Joint,2
865,Building,2
1021,German Restaurant,2
169,Seafood Restaurant,3
1047,Chinese Restaurant,1
399,Residential Building (Apartment / Condo),3
457,Seafood Restaurant,1
629,Movie Theater,6
798,General Travel,2
395,Bar,5
991,Bar,5
827,Concert Hall,2
980,Middle Eastern Restaurant,1
856,Home (private),6
872,Movie Theater,5
108,Sandwich Place,3
347,Diner,3
69,Deli / Bodega,1
846,Rest Area,1
666,Bar,11
974,Stadium,3
152,Pizza Place,7
708,Gym / Fitness Center,2
266,Fast Food Restaurant,2
752,Fast Food Restaurant,1
1082,Coffee Shop,2
616,Fast Food Restaurant,3
812,Deli / Bodega,2
665,Music Venue,42
791,Caribbean Restaurant,1
665,Spa / Massage,7
845,Home (private),21
665,Nail Salon,1
845,Neighborhood,27
472,Snack Place,3
355,Bridge,7
781,Airport,6
472,School,2
936,Medical Center,7
936,Clothing Store,4
720,Coffee Shop,1
507,General Travel,3
111,Donut Shop,5
59,Residential Building (Apartment / Condo),4
627,Airport,2
382,Office,15
424,Bank,2
507,Government Building,3
483,Nursery School,6
332,Hotel,4
529,Outdoors & Recreation,1
773,Recycling Facility,3
431,Government Building,2
483,Government Building,1
355,Clothing Store,4
325,Office,2
483,Subway,2
607,Medical Center,3
714,Medical School,7
395,Museum,1
550,Coffee Shop,8
592,Government Building,1
279,Office,3
86,High School,1
870,General Entertainment,1
660,Subway,3
450,Bus Station,2
770,Clothing Store,1
838,Neighborhood,9
1053,Event Space,4
816,Bakery,1
113,Gift Shop,1
992,Salon / Barbershop,1
141,Bakery,2
932,Airport,5
302,Museum,1
852,Airport,3
454,Clothing Store,5
134,Bakery,4
264,College Academic Building,2
1031,Office,2
992,Flower Shop,1
992,Bank,5
458,Arts & Crafts Store,2
855,Sandwich Place,1
424,Office,1
838,Department Store,1
312,Synagogue,1
853,Mall,1
607,Diner,3
398,Post Office,1
319,Subway,52
936,General Travel,2
221,Sandwich Place,2
750,General Travel,2
936,Park,4
992,Pizza Place,9
735,Laundry Service,1
497,Breakfast Spot,3
543,Clothing Store,1
492,General Entertainment,1
116,Financial or Legal Service,1
415,Café,4
838,Performing Arts Venue,1
351,Bar,38
690,Event Space,1
972,Airport,2
116,Italian Restaurant,1
138,BBQ Joint,1
961,Korean Restaurant,14
665,Sushi Restaurant,6
535,Cuban Restaurant,2
507,Building,3
196,Subway,1
1051,Bank,1
720,Latin American Restaurant,1
902,Event Space,1
734,Mall,2
950,Scenic Lookout,1
1070,General Entertainment,1
950,Performing Arts Venue,1
950,Harbor / Marina,1
448,Caribbean Restaurant,1
521,Café,9
464,Soup Place,1
81,Sushi Restaurant,6
854,Bridge,1
973,Government Building,2
550,Hotel,4
802,Government Building,1
135,Ice Cream Shop,2
734,Clothing Store,1
950,Gym / Fitness Center,1
950,Pool,1
953,General Entertainment,1
756,Café,2
616,Movie Theater,5
1044,Bookstore,1
384,Post Office,1
833,Vegetarian / Vegan Restaurant,1
638,Medical Center,1
95,Café,3
253,Arts & Crafts Store,1
1033,Salad Place,3
845,Fast Food Restaurant,1
744,Bakery,5
894,Pet Store,1
683,Flea Market,3
498,Performing Arts Venue,2
913,Burrito Place,1
582,Sporting Goods Shop,3
529,Drugstore / Pharmacy,3
180,Factory,2
951,Bus Station,1
414,General Entertainment,2
807,Department Store,22
951,Bar,15
894,Pizza Place,5
992,Road,1
698,Distillery,4
233,Jewelry Store,1
89,School,3
704,Automotive Shop,3
186,Home (private),14
472,Bank,7
750,Building,10
519,Cosmetics Shop,1
168,Food & Drink Shop,19
565,Train Station,2
485,Mac & Cheese Joint,1
125,Ferry,1
361,Performing Arts Venue,2
323,Jewelry Store,1
585,Mall,1
311,Mexican Restaurant,2
579,Movie Theater,2
235,Seafood Restaurant,1
863,Mexican Restaurant,2
1047,Pool Hall,2
233,Salon / Barbershop,1
604,Road,1
952,Hotel,2
78,General Entertainment,1
642,Church,6
535,Japanese Restaurant,2
18,Beer Garden,6
30,Performing Arts Venue,2
877,Coffee Shop,7
967,Seafood Restaurant,5
646,Asian Restaurant,4
736,Sushi Restaurant,1
386,Italian Restaurant,4
688,French Restaurant,2
646,Deli / Bodega,1
211,Chinese Restaurant,1
139,Bakery,3
347,Bar,1
865,Plaza,1
347,History Museum,1
347,Music Venue,1
347,Church,1
604,Rest Area,1
211,Coffee Shop,1
309,Concert Hall,3
164,Trade School,1
857,Mexican Restaurant,3
85,Bar,4
62,Hotel,4
872,Church,10
442,American Restaurant,1
497,Subway,1
494,Drugstore / Pharmacy,1
175,Salon / Barbershop,1
148,Pizza Place,4
85,Performing Arts Venue,4
845,Food & Drink Shop,8
872,Clothing Store,3
758,American Restaurant,1
813,College Academic Building,2
317,Stadium,3
856,Performing Arts Venue,1
35,Performing Arts Venue,1
535,Music Venue,1
7,Café,2
155,French Restaurant,2
464,Building,1
1051,BBQ Joint,3
952,Italian Restaurant,1
349,Medical Center,2
409,Theater,1
526,Japanese Restaurant,2
428,Hot Dog Joint,2
1042,Pizza Place,5
192,Japanese Restaurant,1
315,Road,1
1040,Convention Center,1
1011,Medical Center,7
308,Convenience Store,5
619,Tea Room,2
459,Park,15
227,German Restaurant,1
38,Seafood Restaurant,1
164,Seafood Restaurant,2
173,Stadium,1
80,Home (private),1
865,Bar,8
306,Park,6
828,Italian Restaurant,1
953,Performing Arts Venue,1
1053,General Entertainment,1
332,Mexican Restaurant,1
571,Theater,5
287,Shop & Service,1
943,Stadium,1
804,Café,2
550,Mexican Restaurant,2
492,Fast Food Restaurant,2
940,Clothing Store,5
238,Bar,4
560,Furniture / Home Store,2
716,Bridge,2
212,Theater,5
997,Theater,1
302,Greek Restaurant,2
259,Arts & Crafts Store,1
266,Subway,5
124,General Entertainment,1
610,Theater,2
645,College Academic Building,1
473,Salon / Barbershop,3
382,Home (private),7
758,Hardware Store,1
750,Movie Theater,9
434,Building,1
458,Food Truck,3
514,Pool Hall,2
292,Taxi,1
978,Ramen /  Noodle House,1
553,Sandwich Place,4
80,Moving Target,2
266,Bar,22
497,Clothing Store,2
285,Casino,1
324,Beer Garden,3
308,Coffee Shop,4
176,Cosmetics Shop,1
519,Hardware Store,2
692,Pizza Place,1
619,Bridge,1
300,Gas Station / Garage,3
826,Train Station,1
797,American Restaurant,1
298,Australian Restaurant,1
206,Arcade,1
618,Stadium,2
62,Italian Restaurant,3
756,Scenic Lookout,1
983,Ice Cream Shop,1
187,Pizza Place,2
212,Indian Restaurant,2
616,Historic Site,1
654,Burger Joint,3
570,Food Truck,2
1064,Burger Joint,1
958,Food & Drink Shop,14
190,Sculpture Garden,1
150,Library,3
427,Sandwich Place,5
665,College Academic Building,1
582,Train Station,2
127,American Restaurant,8
773,Bus Station,2
809,Art Museum,1
550,Electronics Store,4
539,Mexican Restaurant,9
384,Convenience Store,2
302,Vietnamese Restaurant,10
384,Performing Arts Venue,1
91,Bakery,10
179,Spiritual Center,4
865,Steakhouse,1
807,Food & Drink Shop,23
323,Park,3
608,Restaurant,3
139,Electronics Store,3
323,Sandwich Place,2
773,Government Building,1
699,Mexican Restaurant,1
757,Paper / Office Supplies Store,1
32,Burger Joint,4
733,Vegetarian / Vegan Restaurant,1
757,Department Store,2
175,Dessert Shop,2
39,Café,4
107,Sushi Restaurant,5
472,Park,6
360,Hardware Store,1
253,Gas Station / Garage,3
766,Burrito Place,1
887,Food Truck,1
447,Falafel Restaurant,2
17,Burger Joint,3
117,Taco Place,1
19,Pizza Place,5
1073,Japanese Restaurant,1
591,Sandwich Place,4
114,Performing Arts Venue,2
842,South American Restaurant,2
815,Coffee Shop,9
723,Café,1
762,General Entertainment,8
951,Salad Place,3
714,Medical Center,15
956,Garden,1
637,Salon / Barbershop,1
168,Coffee Shop,5
952,Department Store,2
646,Fast Food Restaurant,2
139,Other Great Outdoors,2
31,Antique Shop,1
1051,Electronics Store,2
838,Convention Center,1
180,Automotive Shop,2
345,Cuban Restaurant,11
834,Office,7
772,History Museum,1
17,Board Shop,1
757,Medical Center,4
654,Community College,6
757,South American Restaurant,1
527,Park,1
594,Electronics Store,3
158,Deli / Bodega,1
833,Office,2
1054,Gas Station / Garage,2
736,Hotel,3
390,Sporting Goods Shop,2
776,Asian Restaurant,1
390,Library,7
501,Pizza Place,2
330,Ramen /  Noodle House,3
1025,Food & Drink Shop,4
1025,Deli / Bodega,7
255,Bowling Alley,1
635,Scenic Lookout,7
635,General Travel,5
115,Event Space,3
511,Road,1
971,Clothing Store,5
481,Clothing Store,1
527,BBQ Joint,1
61,Ice Cream Shop,1
26,Road,2
571,Seafood Restaurant,1
635,Bus Station,8
382,Garden,57
809,Train Station,3
168,Park,8
168,Medical Center,4
97,Bakery,1
908,Performing Arts Venue,3
582,Snack Place,1
578,Medical Center,3
1061,Subway,6
1004,Gift Shop,1
122,History Museum,1
760,Vegetarian / Vegan Restaurant,1
943,Hardware Store,3
428,Ferry,1
564,Department Store,1
531,Hardware Store,2
510,Building,3
616,Bookstore,2
26,Neighborhood,1
894,Paper / Office Supplies Store,5
199,Subway,1
857,Salon / Barbershop,3
827,Bowling Alley,1
301,Scenic Lookout,1
682,Ramen /  Noodle House,1
2,Cosmetics Shop,2
1068,Clothing Store,1
7,American Restaurant,4
107,Art Gallery,1
166,Salon / Barbershop,2
927,Salon / Barbershop,2
409,General Entertainment,2
773,Vietnamese Restaurant,1
161,Other Nightlife,1
832,Coffee Shop,7
845,Pizza Place,1
141,Sushi Restaurant,1
310,Caribbean Restaurant,1
299,Burrito Place,1
447,Bus Station,31
149,Playground,2
536,Sporting Goods Shop,3
943,Harbor / Marina,7
40,Cosmetics Shop,2
525,Salon / Barbershop,1
842,Laundry Service,2
535,Asian Restaurant,3
244,Stadium,3
257,Cupcake Shop,1
499,Beer Garden,2
685,Clothing Store,9
462,American Restaurant,1
248,French Restaurant,4
964,Deli / Bodega,2
168,Sushi Restaurant,1
1005,Performing Arts Venue,2
1059,Art Gallery,1
805,Bike Shop,2
203,Bar,5
593,Cosmetics Shop,1
458,Clothing Store,2
19,Department Store,11
273,Event Space,1
999,Miscellaneous Shop,1
162,History Museum,2
593,Sushi Restaurant,12
946,University,1
725,Athletic & Sport,3
498,College Academic Building,3
160,Hobby Shop,1
499,Burger Joint,1
424,French Restaurant,1
1027,Gastropub,1
266,Burger Joint,4
266,Burrito Place,1
1066,Ice Cream Shop,1
616,American Restaurant,11
1039,Sushi Restaurant,5
30,Stadium,1
632,River,1
233,Athletic & Sport,1
1019,Southern / Soul Food Restaurant,2
608,Airport,9
1075,Concert Hall,1
554,Deli / Bodega,4
65,Arcade,1
760,Thai Restaurant,1
1082,Donut Shop,1
300,American Restaurant,5
355,Fried Chicken Joint,1
864,Burger Joint,1
169,Japanese Restaurant,1
400,Asian Restaurant,1
199,Food & Drink Shop,8
716,Restaurant,2
797,Spa / Massage,1
61,Bar,2
598,Italian Restaurant,1
355,Sushi Restaurant,2
459,College Academic Building,67
38,Concert Hall,1
192,Pizza Place,1
785,Italian Restaurant,1
155,Food & Drink Shop,7
415,Food,1
956,Thai Restaurant,2
259,Tattoo Parlor,1
270,Event Space,1
800,Movie Theater,39
166,Breakfast Spot,1
802,Ramen /  Noodle House,1
610,American Restaurant,2
825,Deli / Bodega,1
367,Tapas Restaurant,1
909,Hotel,1
63,Sushi Restaurant,1
424,Italian Restaurant,1
1056,Bar,2
748,Laundry Service,2
99,Ice Cream Shop,2
985,Gastropub,1
416,Concert Hall,2
623,Building,1
410,Pizza Place,3
978,Concert Hall,5
35,Concert Hall,1
75,Music Venue,1
607,Bar,10
475,Dumpling Restaurant,1
601,Mexican Restaurant,1
10,Music Venue,1
34,American Restaurant,2
646,Nail Salon,1
475,Music Venue,4
324,Bar,12
847,Road,3
549,Diner,2
417,Peruvian Restaurant,1
168,Chinese Restaurant,1
29,Pizza Place,3
536,Food Truck,4
731,Pool Hall,1
368,Japanese Restaurant,1
716,Movie Theater,2
704,Breakfast Spot,1
1070,Eastern European Restaurant,1
701,Hotel,14
189,Gym / Fitness Center,6
593,Steakhouse,1
65,Train Station,4
367,Japanese Restaurant,3
82,Scenic Lookout,18
1079,Steakhouse,1
168,Pool Hall,1
718,Building,2
168,Movie Theater,1
613,Hotel,1
482,Convenience Store,1
405,Bus Station,1
579,Bakery,2
99,Dessert Shop,2
677,Italian Restaurant,1
539,Hotel,2
926,Chinese Restaurant,9
650,Bus Station,8
560,Food & Drink Shop,5
340,Pool Hall,1
956,Seafood Restaurant,3
366,Fast Food Restaurant,3
178,Donut Shop,2
81,Bar,6
206,Diner,2
629,Deli / Bodega,1
1075,Dessert Shop,3
304,Train Station,4
157,Building,4
1079,Drugstore / Pharmacy,4
558,Airport,3
828,Home (private),4
558,Office,4
355,Bank,2
948,Train Station,3
29,Bar,10
558,American Restaurant,1
558,Art Gallery,2
168,Event Space,5
558,Gym / Fitness Center,5
413,American Restaurant,1
558,Bar,12
324,Chinese Restaurant,3
333,Road,2
616,Train Station,2
271,Bagel Shop,1
257,Automotive Shop,1
936,Museum,11
351,Bus Station,14
434,Automotive Shop,2
322,Ferry,1
322,Road,12
35,Food & Drink Shop,4
95,Subway,194
309,Bakery,1
221,Train Station,6
281,Coffee Shop,3
927,Home (private),2
742,Athletic & Sport,16
783,Flower Shop,3
1066,Medical Center,1
395,Bridge,1
160,Train Station,1
395,Airport,1
180,Government Building,1
529,Art Gallery,1
434,Salad Place,5
797,Convention Center,1
853,Office,1
1002,Government Building,2
475,Government Building,1
902,Pet Store,2
266,Park,11
864,Science Museum,1
414,Office,4
469,Bakery,1
472,Sandwich Place,3
1006,Donut Shop,1
308,Bagel Shop,1
9,Mediterranean Restaurant,1
832,Bar,39
243,Hotel,2
748,Electronics Store,7
892,Bank,3
665,Concert Hall,2
230,Hotel,2
384,Fast Food Restaurant,1
384,Rest Area,1
384,Airport,10
610,Bakery,1
742,Snack Place,1
45,Ramen /  Noodle House,1
45,Cupcake Shop,1
189,Gas Station / Garage,2
801,Fast Food Restaurant,1
619,University,2
266,Bus Station,12
509,Student Center,1
298,Coffee Shop,3
179,Mall,5
179,Salon / Barbershop,3
510,Food Truck,2
760,Burger Joint,2
564,Spa / Massage,3
238,Bridge,3
238,City,1
905,Mediterranean Restaurant,1
386,High School,8
592,Movie Theater,1
472,Asian Restaurant,1
286,Italian Restaurant,2
206,Food Truck,2
856,Food Truck,4
464,Asian Restaurant,1
320,American Restaurant,4
