userId,venueCategory,1
58,Plaza,76
663,Hotel,3
372,Subway,12
14,Japanese Restaurant,12
143,Ramen /  Noodle House,20
1089,Fast Food Restaurant,2
2230,Train Station,79
1916,Bar,8
1358,Subway,14
763,Japanese Restaurant,11
891,Train Station,39
663,Bar,22
788,Train Station,32
670,Train Station,108
1978,Food & Drink Shop,30
612,Convenience Store,4
1643,Electronics Store,13
351,Bookstore,6
337,Home (private),23
362,Arcade,39
1734,Bar,7
1643,Train Station,173
1980,Mall,2
698,Café,9
563,Bus Station,78
1374,Bar,6
87,Train Station,6
1607,Food & Drink Shop,37
2049,Food & Drink Shop,7
1792,Subway,25
1285,General Entertainment,80
1549,Bar,11
1628,Ramen /  Noodle House,13
543,Japanese Restaurant,26
2273,BBQ Joint,4
17,Italian Restaurant,1
2273,Bar,12
378,Train Station,121
2034,Japanese Restaurant,22
429,Bar,14
1317,Home (private),35
670,Record Shop,4
148,Café,13
393,Food & Drink Shop,55
1708,General Entertainment,3
325,Subway,53
1978,Convenience Store,25
1826,Diner,1
2033,Train Station,26
1891,Japanese Restaurant,6
378,Park,2
688,Road,6
2067,Historic Site,2
2067,Food & Drink Shop,2
444,Chinese Restaurant,2
2130,Subway,98
259,Train Station,112
174,Light Rail,115
1587,Train Station,74
1995,Bar,6
1995,Ramen /  Noodle House,9
63,Light Rail,49
1175,Other Great Outdoors,38
1995,Convenience Store,8
2067,Train Station,76
1298,Subway,148
50,Train Station,50
454,Italian Restaurant,5
891,Subway,5
143,Home (private),95
1175,Tea Room,24
456,Train Station,3
1599,Office,1
874,Convenience Store,18
50,Bakery,6
1671,Bar,133
1175,Ramen /  Noodle House,32
1650,Convenience Store,4
690,Café,100
50,Subway,128
1175,Korean Restaurant,21
1828,Bar,4
1599,Event Space,2
1160,Road,33
1160,Train Station,34
1573,Indian Restaurant,7
1543,Train Station,34
1789,Food & Drink Shop,11
63,Bridge,149
1175,Drugstore / Pharmacy,22
247,Bar,93
987,Subway,188
1607,Fast Food Restaurant,3
1175,Playground,26
891,Music Venue,7
1541,Ramen /  Noodle House,76
688,Train Station,36
1069,Train Station,60
210,Japanese Restaurant,30
2072,Ramen /  Noodle House,48
250,Train Station,247
1298,Japanese Restaurant,7
1643,Ramen /  Noodle House,4
374,Train Station,10
1510,Bar,5
2082,Bar,66
2067,General Travel,5
48,Train Station,373
1175,Spa / Massage,17
1789,Home (private),114
841,Ramen /  Noodle House,25
182,Train Station,52
250,College Academic Building,66
1040,Thai Restaurant,6
50,Bridge,34
1434,Korean Restaurant,2
177,Bar,13
1033,Train Station,33
1803,Government Building,596
1517,Deli / Bodega,2
1330,Athletic & Sport,7
1803,Road,103
2067,Bar,21
232,Train Station,52
553,Subway,62
238,Post Office,4
1543,Bar,21
1517,Music Venue,2
523,Bar,16
1599,Train Station,45
987,Convenience Store,50
2247,Subway,25
270,Subway,92
1629,Train Station,58
717,Train Station,33
141,Flower Shop,28
9,Parking,43
1090,Train Station,12
1603,Bar,79
644,Ramen /  Noodle House,30
1020,Video Store,3
1068,Train Station,23
977,Japanese Restaurant,14
1878,Home (private),4
1476,Miscellaneous Shop,6
15,Train Station,12
1445,Dumpling Restaurant,6
1720,Chinese Restaurant,4
1412,Train Station,33
757,Train Station,87
1143,Food & Drink Shop,153
1541,Bank,76
611,Train Station,16
109,Road,1
713,Bar,50
505,Convenience Store,67
505,Japanese Restaurant,25
1020,Bridge,28
982,Bar,24
477,Home (private),31
1374,Train Station,12
215,Park,46
127,Bar,4
292,Bookstore,2
1033,Convenience Store,21
1490,Shrine,38
1156,Gas Station / Garage,12
210,Café,13
1980,Park,54
1980,Stadium,24
763,Chinese Restaurant,5
292,Italian Restaurant,2
868,Convenience Store,7
868,Playground,9
1254,Chinese Restaurant,11
868,Clothing Store,30
645,Café,22
836,Subway,12
836,Japanese Restaurant,1
1379,Gas Station / Garage,17
574,Bridge,66
836,Food & Drink Shop,3
574,Road,82
1895,Playground,22
1876,Coffee Shop,64
13,Convenience Store,64
1611,Train Station,91
2054,Bridge,6
3,Miscellaneous Shop,16
1088,River,240
1110,Train Station,403
366,Café,63
86,Food & Drink Shop,14
922,Food & Drink Shop,51
1909,Train Station,102
2011,Nursery School,63
426,Convenience Store,14
1611,Other Great Outdoors,27
454,Restaurant,14
3,Road,16
1726,Smoke Shop,7
92,Coffee Shop,6
1518,Train Station,199
1618,Convenience Store,34
1545,Road,1
1888,Medical Center,1
1110,Fast Food Restaurant,19
376,Subway,32
618,Train Station,427
1907,Miscellaneous Shop,1
1563,Office,6
430,Parking,2
63,Subway,195
974,Subway,343
1088,Sculpture Garden,21
2093,Military Base,1
113,Japanese Restaurant,35
3,Medical Center,24
613,Subway,3
884,Coffee Shop,37
1512,Medical Center,2
2061,Train Station,31
844,Train Station,65
2059,Train Station,22
187,Office,69
454,Ramen /  Noodle House,31
942,Neighborhood,39
942,Train Station,93
637,Garden,62
615,Food & Drink Shop,34
2125,Subway,200
1760,Train Station,71
454,Garden Center,19
487,Train Station,153
1760,Burger Joint,12
392,Train Station,78
392,Airport,19
2287,Building,26
1540,Fast Food Restaurant,9
2278,Fast Food Restaurant,8
1913,Park,82
333,Historic Site,1
835,Train Station,99
1788,Office,47
1498,Subway,8
1370,Train Station,103
427,College Academic Building,48
844,Subway,25
1593,Subway,13
1541,Chinese Restaurant,16
1648,Japanese Restaurant,14
427,General College & University,2
2204,Subway,3
2260,Train Station,642
1518,Road,6
111,Train Station,155
155,Convenience Store,27
2271,Train Station,10
505,Train Station,83
1849,Train Station,178
1913,Ramen /  Noodle House,29
2247,Mall,43
1018,University,6
1853,Train Station,173
1251,Road,145
1553,Train Station,12
1790,Historic Site,61
1681,Parking,62
1681,Food & Drink Shop,11
1681,Bookstore,19
1593,Convenience Store,3
677,Building,22
1681,Mall,18
320,Subway,21
2247,Fast Food Restaurant,17
1681,Train Station,234
376,Bridge,16
2290,Bridge,25
375,Bank,60
1251,Train Station,629
1509,Subway,40
2100,Train Station,5
1578,Train Station,42
456,Bridge,36
225,Coffee Shop,2
1856,Convenience Store,9
1034,Subway,19
415,Train Station,62
2245,Train Station,72
2177,Laundry Service,1
1161,Park,5
1828,Bus Station,15
65,Building,15
1860,University,4
1437,Event Space,2
211,Coffee Shop,15
1128,Department Store,70
1766,Building,3
2100,University,1
496,Train Station,20
569,Movie Theater,101
1766,Office,2
700,Government Building,4
568,Office,32
879,Hotel,3
1004,Subway,26
1010,Subway,46
879,Event Space,2
771,Train Station,93
1398,Train Station,103
700,Mobile Phone Shop,4
520,Train Station,201
27,School,1
822,Subway,10
431,Café,4
97,Food Truck,1
1880,Subway,7
1586,Bar,63
596,Bookstore,9
1881,Café,3
1121,Café,5
120,Hardware Store,2
1021,Food & Drink Shop,6
2238,Food & Drink Shop,42
2238,Arcade,8
1716,Train Station,24
1393,Train Station,259
470,Train Station,80
44,Train Station,46
159,Subway,103
560,Park,8
1451,Bar,11
1949,Toy / Game Store,6
1205,Train Station,20
413,Train Station,168
987,College Academic Building,20
391,Other Great Outdoors,42
958,Ramen /  Noodle House,17
282,Train Station,113
2151,Indian Restaurant,1
795,Fast Food Restaurant,2
968,Department Store,1
1531,Coffee Shop,19
1815,Subway,21
320,Train Station,40
545,Train Station,263
1638,Historic Site,38
868,Park,10
1517,Japanese Restaurant,32
50,Historic Site,30
1638,Train Station,12
812,Coffee Shop,2
377,Train Station,82
836,Ramen /  Noodle House,4
545,Subway,155
147,Diner,2
1367,Coffee Shop,37
1949,Electronics Store,10
836,Cemetery,1
1652,Cosmetics Shop,1
1517,Smoke Shop,8
596,Electronics Store,11
1501,Subway,67
1932,Japanese Restaurant,6
1676,Bakery,15
1685,Japanese Restaurant,9
1362,University,14
1485,Mall,9
1505,Subway,37
885,High School,1
1740,Subway,12
1231,Internet Cafe,4
532,Train Station,132
2070,Train Station,66
311,Bank,4
606,Electronics Store,4
1508,General Entertainment,5
966,Park,12
1518,Hobby Shop,4
874,Bookstore,205
778,Subway,7
194,Mall,2
1889,Ramen /  Noodle House,13
320,Mobile Phone Shop,13
686,Subway,8
1205,Medical Center,4
1046,Train Station,156
545,Electronics Store,38
472,Bar,3
560,Mall,21
1998,Train Station,168
1896,Road,11
586,Subway,13
1716,Office,20
1949,Subway,8
1998,Arcade,43
1555,Government Building,16
1924,Italian Restaurant,3
1302,Train Station,75
1390,Candy Store,9
207,Bus Station,27
311,Convenience Store,18
2286,Food & Drink Shop,11
1508,Comedy Club,5
1954,Food & Drink Shop,8
874,Electronics Store,155
320,Toy / Game Store,1
454,Shrine,15
1366,Train Station,60
459,Gift Shop,4
1366,Concert Hall,15
2108,Café,21
596,Bakery,2
1723,Convenience Store,10
778,Bridge,1
351,Electronics Store,14
2109,Train Station,43
708,Bar,2
38,Historic Site,3
1379,Movie Theater,1
2019,Park,1
2108,Train Station,49
1082,Food & Drink Shop,1
785,Subway,22
2268,Pizza Place,2
82,Drugstore / Pharmacy,4
545,Bridge,21
249,Train Station,104
2125,Convenience Store,46
26,Food & Drink Shop,23
2245,Convenience Store,2
1461,Fast Food Restaurant,7
1538,Bar,2
282,Light Rail,101
545,Hobby Shop,5
2233,Train Station,62
1783,Mall,8
1913,Bookstore,115
26,Furniture / Home Store,7
1581,Food & Drink Shop,32
377,Subway,2
38,Concert Hall,1
886,Internet Cafe,17
1505,Food & Drink Shop,64
1427,Stadium,15
1505,Military Base,56
1830,Ferry,1
2109,Bar,33
135,Food & Drink Shop,30
543,Park,3
576,Train Station,15
545,Hardware Store,5
686,Bus Station,2
320,Hobby Shop,1
207,Chinese Restaurant,27
1251,Mall,37
1166,Park,25
1896,Bar,7
2213,Train Station,64
1251,General Travel,8
336,Bookstore,58
1754,Library,4
1156,Train Station,43
1241,Nightlife Spot,1
87,Office,4
921,Department Store,26
320,Electronics Store,16
1241,Burger Joint,1
82,Ramen /  Noodle House,3
874,Drugstore / Pharmacy,58
1621,Train Station,23
1925,Park,9
563,Subway,154
336,Japanese Restaurant,6
1527,Bar,45
1896,Clothing Store,13
1241,French Restaurant,1
1535,Subway,7
1535,Train Station,29
1833,Food & Drink Shop,3
698,Japanese Restaurant,100
874,Food & Drink Shop,34
186,Train Station,56
1541,Building,14
1893,Train Station,61
1621,Ramen /  Noodle House,19
901,Arcade,49
538,Diner,7
2272,Subway,13
1302,Burger Joint,2
1341,Japanese Restaurant,15
1166,Convenience Store,15
267,Department Store,6
1963,Train Station,151
1671,Hotel,1
1136,Train Station,72
1925,Train Station,46
104,Bar,4
1112,Clothing Store,3
524,Subway,15
4,Arcade,29
2235,Event Space,11
63,Fried Chicken Joint,4
958,Event Space,11
2184,Department Store,1
91,Ramen /  Noodle House,13
917,Bridge,20
111,Automotive Shop,3
376,Ramen /  Noodle House,2
1767,Japanese Restaurant,11
1921,Garden,1
1233,Train Station,673
1913,Electronics Store,229
95,Subway,7
543,Bar,30
1851,Department Store,43
686,Pool Hall,4
1463,Subway,43
1706,Art Museum,1
471,Department Store,4
1180,Bookstore,56
998,Train Station,190
1417,Train Station,41
2240,Video Store,2
1964,Bookstore,16
26,Bookstore,7
2290,Fast Food Restaurant,1
1399,Ramen /  Noodle House,52
917,Bus Station,3
1234,Train Station,72
1867,Fast Food Restaurant,27
363,Pizza Place,5
2108,Chinese Restaurant,44
1833,Video Store,11
1380,Train Station,104
1928,Convenience Store,8
59,Theater,29
616,Train Station,22
1913,Japanese Restaurant,134
309,Electronics Store,13
1913,Bar,76
2171,French Restaurant,1
26,Chinese Restaurant,7
1010,Electronics Store,2
2275,Medical Center,12
168,Mall,10
596,Train Station,86
538,Convenience Store,1
2240,Food & Drink Shop,68
2070,Arts & Crafts Store,7
981,BBQ Joint,1
2017,Arts & Crafts Store,1
1790,Shrine,13
1518,Ramen /  Noodle House,7
2090,Train Station,19
1865,Ramen /  Noodle House,24
403,Sandwich Place,1
698,Train Station,110
545,Road,2
1913,Mobile Phone Shop,37
543,Diner,1
1214,Chinese Restaurant,2
972,Subway,54
1029,Subway,8
2100,Japanese Restaurant,12
1707,Miscellaneous Shop,5
663,Smoke Shop,10
1217,Building,8
1162,Café,6
1010,Japanese Restaurant,19
20,Department Store,11
824,Subway,103
975,Gym / Fitness Center,4
610,Subway,96
1417,Ramen /  Noodle House,24
482,Movie Theater,2
376,Military Base,1
811,Music Venue,29
1341,Drugstore / Pharmacy,11
95,Korean Restaurant,2
1595,Diner,3
2069,Hotel,1
439,Bank,1
1790,Bridge,80
1121,Miscellaneous Shop,1
174,Bus Station,3
1833,Ferry,7
174,Train Station,49
1617,Electronics Store,10
615,Shrine,6
1790,Park,32
1855,Burger Joint,8
1865,Bakery,3
1029,Bar,23
1790,Office,28
446,Soup Place,2
1958,Park,2
1959,Coffee Shop,31
789,Coffee Shop,17
201,Fast Food Restaurant,2
278,Japanese Restaurant,15
389,Gym / Fitness Center,17
563,Café,20
377,Ramen /  Noodle House,15
2059,Bar,2
1621,Food & Drink Shop,10
653,Subway,84
591,American Restaurant,1
2073,Train Station,25
606,Bookstore,1
1150,College Academic Building,14
888,Train Station,355
2290,Other Great Outdoors,14
1963,Indian Restaurant,2
879,Cosmetics Shop,7
692,Train Station,90
998,Subway,13
2184,Japanese Restaurant,7
342,Arcade,7
2198,Train Station,20
2005,Dumpling Restaurant,2
2263,Department Store,15
566,Train Station,80
615,Road,15
2090,Japanese Restaurant,18
1321,Restaurant,3
1621,Building,3
2187,Stadium,7
253,Asian Restaurant,1
1121,Mobile Phone Shop,2
2027,Ramen /  Noodle House,45
1339,Department Store,34
1613,Food & Drink Shop,17
1790,Government Building,11
2094,Government Building,2
1790,Concert Hall,2
36,Japanese Restaurant,8
1120,Miscellaneous Shop,4
1224,Mobile Phone Shop,1
2073,Pizza Place,2
778,Office,15
861,Mall,105
325,Drugstore / Pharmacy,2
1514,Ramen /  Noodle House,7
1837,Coffee Shop,1
2182,Train Station,40
767,Bookstore,8
1040,Ramen /  Noodle House,21
2094,Food & Drink Shop,14
1492,Japanese Restaurant,11
1963,Mall,10
563,Office,65
712,Subway,57
1497,Japanese Restaurant,24
367,Record Shop,1
141,Pizza Place,1
2115,Train Station,44
1121,Video Store,1
1063,Train Station,50
1341,Residential Building (Apartment / Condo),1
836,Hobby Shop,18
892,Mall,26
653,Electronics Store,7
1364,Train Station,178
1790,Plaza,10
1121,Train Station,67
545,Food & Drink Shop,75
972,Other Great Outdoors,6
812,Ramen /  Noodle House,9
560,Garden,2
1062,Park,3
884,Gift Shop,2
864,Train Station,450
1265,Italian Restaurant,1
2005,Train Station,29
1597,Dessert Shop,12
1613,Train Station,53
65,Bar,30
1723,Subway,58
369,Hotel,1
807,Chinese Restaurant,2
709,Subway,26
621,University,2
503,Mall,5
174,Bar,5
2108,Event Space,2
998,Bar,2
456,Bookstore,1
83,Ramen /  Noodle House,4
279,Mall,2
1398,Video Store,4
615,Salon / Barbershop,2
355,Bar,25
168,Bookstore,27
761,Café,5
1217,Electronics Store,13
1474,Indian Restaurant,3
9,Bookstore,32
864,Italian Restaurant,2
1982,Convenience Store,2
1133,Government Building,2
342,Scenic Lookout,1
637,Restaurant,5
1133,Mall,4
1961,Subway,23
21,Chinese Restaurant,3
474,Fast Food Restaurant,5
156,Mall,3
1803,Train Station,17
1087,Food & Drink Shop,22
1156,Bar,5
1687,Subway,8
1031,Japanese Restaurant,5
495,Japanese Restaurant,22
1882,Bakery,1
545,Bus Station,391
824,Ramen /  Noodle House,12
2254,Korean Restaurant,2
2137,Bar,1
942,Office,23
1907,Office,7
1758,Road,5
2005,Bar,5
1010,Pool Hall,7
1133,Bridge,5
1923,Train Station,127
177,Asian Restaurant,41
1388,Ramen /  Noodle House,32
1729,Electronics Store,2
988,Convenience Store,3
1047,Sushi Restaurant,3
9,Drugstore / Pharmacy,4
698,Bar,31
1982,Japanese Restaurant,25
347,Train Station,93
1085,Subway,82
161,Drugstore / Pharmacy,13
147,Food & Drink Shop,1
367,Department Store,22
1534,Music Venue,10
2263,Bar,6
1286,Gym / Fitness Center,74
1396,Train Station,22
1962,Train Station,179
2134,Donut Shop,2
1815,Japanese Restaurant,21
209,Bowling Alley,16
882,Bakery,9
1961,Sandwich Place,1
2239,Sandwich Place,16
2092,Electronics Store,15
211,Italian Restaurant,4
606,Train Station,70
812,Bookstore,1
2093,French Restaurant,2
434,Train Station,31
1653,Subway,97
377,Arcade,10
1807,Japanese Restaurant,6
1133,Bookstore,1
1104,Bar,13
1352,Diner,2
643,Bar,21
342,Coffee Shop,6
444,Plaza,1
1826,Electronics Store,12
2272,Office,6
1826,Record Shop,1
442,Train Station,86
147,Subway,4
377,Bookstore,6
1142,Bar,12
245,Indian Restaurant,1
1572,Salon / Barbershop,4
1390,Gym / Fitness Center,43
1728,Gym / Fitness Center,5
1574,Train Station,148
1383,Bar,20
444,Ramen /  Noodle House,5
2272,Train Station,85
168,Convenience Store,2
981,Train Station,75
1157,Train Station,867
1051,Train Station,58
615,Park,30
1289,Japanese Restaurant,26
1979,Chinese Restaurant,8
13,Food & Drink Shop,4
1205,Electronics Store,2
942,Toy / Game Store,3
1421,Ramen /  Noodle House,6
1665,Fried Chicken Joint,1
464,Japanese Restaurant,49
1742,Arcade,6
760,Train Station,47
442,Japanese Restaurant,13
1127,Fast Food Restaurant,4
1926,Train Station,33
1723,Coffee Shop,1
1004,Bar,12
980,Train Station,120
347,Café,50
1823,Subway,37
406,Spa / Massage,1
1243,Miscellaneous Shop,3
415,Building,14
1741,Train Station,240
664,Ramen /  Noodle House,18
1480,Plaza,19
931,Gym / Fitness Center,32
366,Ramen /  Noodle House,21
1847,Subway,12
733,Bakery,27
1653,Fast Food Restaurant,16
869,Building,20
1955,Electronics Store,5
147,Train Station,258
1299,Diner,5
1498,Arcade,3
406,Restaurant,3
364,Japanese Restaurant,19
942,Mall,31
985,Train Station,108
1600,Hobby Shop,74
1999,Medical Center,2
958,Train Station,66
1846,Chinese Restaurant,26
1812,Electronics Store,18
1823,Arcade,69
1873,General Entertainment,1
1324,Train Station,58
1334,Ramen /  Noodle House,13
805,Arcade,51
2057,Government Building,11
1779,Japanese Restaurant,6
2271,Bar,89
1205,Subway,9
59,Ramen /  Noodle House,37
150,Japanese Restaurant,13
1557,Arcade,46
485,Subway,9
884,Train Station,58
485,Restaurant,6
869,Japanese Restaurant,7
2008,Food & Drink Shop,21
1031,Café,2
1753,Coffee Shop,4
1030,Electronics Store,5
2026,Subway,6
1895,Outdoors & Recreation,5
1275,Train Station,109
1937,Japanese Restaurant,7
1800,Ramen /  Noodle House,5
1585,Asian Restaurant,2
1823,Train Station,53
379,Elementary School,1
161,Convenience Store,6
1862,Japanese Restaurant,4
2218,Bookstore,17
590,Bar,20
423,Bar,1
1474,Burger Joint,6
1758,Other Great Outdoors,20
2170,Event Space,46
1056,Fast Food Restaurant,9
1553,Music Venue,26
1434,Deli / Bodega,1
1324,University,19
1437,Bar,14
589,Subway,19
1349,Internet Cafe,3
685,BBQ Joint,4
942,Temple,58
1652,Subway,11
1737,Train Station,40
1896,Park,1
1711,Train Station,100
295,Bar,68
789,Train Station,151
1544,Subway,3
1716,Bridge,4
867,Mall,21
1324,Italian Restaurant,1
1758,Clothing Store,1
270,Café,15
2023,Bar,39
1111,Bar,77
1845,Train Station,111
1988,Bookstore,7
141,Office,39
1617,Spa / Massage,9
1441,Bar,42
1867,Subway,5
1969,Train Station,73
951,Government Building,12
2292,Restaurant,17
602,Train Station,74
1329,Train Station,149
2123,Thai Restaurant,2
1691,Ramen /  Noodle House,4
708,Italian Restaurant,3
1799,Japanese Restaurant,5
1800,Train Station,38
1715,Video Store,1
730,Japanese Restaurant,29
217,Restaurant,25
1474,Brewery,3
214,Spa / Massage,2
495,Indian Restaurant,3
701,Airport,7
1632,Bar,18
374,Café,17
1882,Bar,27
755,Gas Station / Garage,7
908,Bookstore,10
615,Bus Station,6
1969,Fast Food Restaurant,9
164,Train Station,102
1740,Gym / Fitness Center,57
1239,Arcade,20
954,Ramen /  Noodle House,14
221,Ramen /  Noodle House,22
1963,Chinese Restaurant,3
1030,Ramen /  Noodle House,13
38,Train Station,68
1089,Subway,6
38,Record Shop,3
1758,French Restaurant,1
497,Bar,56
1056,Gas Station / Garage,5
1889,Train Station,192
1958,Gym / Fitness Center,20
2082,Drugstore / Pharmacy,2
1369,Train Station,56
1329,Bridge,13
563,Food & Drink Shop,12
1329,Office,17
2039,Bar,2
1243,Subway,43
2123,Bar,59
1647,Train Station,47
976,Japanese Restaurant,10
314,Ramen /  Noodle House,17
864,Post Office,5
197,Ramen /  Noodle House,18
699,Convenience Store,29
569,Vegetarian / Vegan Restaurant,1
1826,Subway,5
1889,Food & Drink Shop,50
87,Italian Restaurant,5
1819,Subway,26
1061,Ramen /  Noodle House,7
755,Food & Drink Shop,31
63,Diner,1
1862,Café,12
1323,Residential Building (Apartment / Condo),7
2231,Japanese Restaurant,12
1119,Italian Restaurant,4
101,Italian Restaurant,31
555,Building,18
1087,French Restaurant,1
2079,Train Station,165
1323,Miscellaneous Shop,16
885,Japanese Restaurant,24
1572,Bar,15
1470,Arcade,17
254,Subway,42
1086,Library,27
834,Japanese Restaurant,11
555,Train Station,95
2231,Bar,10
2023,Train Station,21
2115,Japanese Restaurant,7
122,Ramen /  Noodle House,5
164,Subway,22
341,River,4
1445,Ramen /  Noodle House,27
632,Mall,37
632,Arcade,47
1779,Train Station,57
1033,Drugstore / Pharmacy,4
912,Train Station,544
242,Train Station,123
1517,Subway,6
2000,Office,17
781,Bar,13
948,River,26
722,Ramen /  Noodle House,6
1761,Train Station,42
885,Miscellaneous Shop,9
1541,Italian Restaurant,10
1369,Bus Station,2
97,Caribbean Restaurant,12
1054,Indian Restaurant,3
221,Temple,2
1086,Playground,29
1324,Shrine,1
1324,Subway,32
1505,Ramen /  Noodle House,5
2079,Japanese Restaurant,16
1153,Train Station,63
1608,Office,3
1087,Train Station,25
1960,Food & Drink Shop,22
511,Ramen /  Noodle House,6
1608,Bar,8
1925,Music Venue,2
1089,German Restaurant,1
141,Food & Drink Shop,4
511,Smoke Shop,13
41,Ramen /  Noodle House,28
227,Bar,7
2140,Bar,22
1418,Building,1
1498,Food & Drink Shop,13
868,Bar,19
2150,Bridge,95
2115,Convenience Store,8
654,Fast Food Restaurant,18
695,Office,90
1742,Train Station,25
937,Chinese Restaurant,33
2116,Movie Theater,19
228,Bar,18
2144,Train Station,53
2235,Building,1
1659,Train Station,62
730,Bar,46
237,Ramen /  Noodle House,40
7,Subway,23
1150,Train Station,74
63,Airport,4
1246,Other Nightlife,3
254,Bar,12
335,Train Station,47
1563,Chinese Restaurant,6
49,Train Station,132
524,Train Station,36
42,Home (private),13
177,Sushi Restaurant,9
1755,Arcade,30
1755,Train Station,42
259,Bus Station,6
1822,Train Station,209
1309,Chinese Restaurant,8
376,Government Building,2
1948,Subway,6
948,Shrine,18
217,Train Station,76
1027,Garden,1
161,Park,2
1330,Café,7
1449,Ramen /  Noodle House,70
280,Convenience Store,6
2086,Bar,36
1400,Convenience Store,3
1561,Convenience Store,2
1027,Miscellaneous Shop,4
93,Bar,14
117,Music Venue,9
99,Bookstore,1
1151,Japanese Restaurant,5
99,Miscellaneous Shop,1
1544,Ramen /  Noodle House,20
49,Convenience Store,7
50,Road,8
2004,Subway,8
216,Historic Site,1
2272,Park,2
1348,Train Station,32
1693,Scenic Lookout,2
688,Subway,17
906,Light Rail,3
238,Train Station,17
1047,Park,2
86,Convenience Store,39
1546,Medical Center,6
988,Light Rail,16
1964,Medical Center,2
1621,Bank,1
1908,Gym / Fitness Center,30
1034,Light Rail,2
275,Café,6
2067,Road,2
140,Japanese Restaurant,16
1087,Café,2
2067,Gas Station / Garage,1
801,Subway,23
1470,Ramen /  Noodle House,27
1873,Chinese Restaurant,2
1846,Bar,10
87,Electronics Store,11
1476,Bridge,18
1047,Laundry Service,12
1383,Ramen /  Noodle House,27
182,Bar,10
1325,Fast Food Restaurant,17
1905,Sculpture Garden,3
469,Bar,30
283,Train Station,48
1693,Road,4
2046,Bar,11
2099,Bakery,1
491,Japanese Restaurant,6
2189,Ramen /  Noodle House,23
1980,Food & Drink Shop,25
417,Sushi Restaurant,6
288,Road,2
82,German Restaurant,1
1842,Japanese Restaurant,10
1776,Bar,20
801,Mall,2
1349,Gas Station / Garage,23
1029,Bus Station,17
1642,Bar,17
1000,Japanese Restaurant,7
801,Train Station,122
1010,Convenience Store,9
220,Ramen /  Noodle House,8
286,Japanese Restaurant,23
685,Bar,13
270,Movie Theater,9
283,Japanese Restaurant,28
387,Train Station,52
759,Airport,1
2243,Bus Station,15
2153,Chinese Restaurant,1
1638,Government Building,41
514,Bar,8
1638,Library,14
1638,Mall,22
42,Dumpling Restaurant,2
885,Train Station,63
1029,Temple,2
1360,BBQ Joint,3
1386,Japanese Restaurant,28
1701,Road,6
1000,Bar,11
29,Fast Food Restaurant,29
54,Coffee Shop,2
1701,Travel & Transport,49
1701,Burger Joint,13
1711,Bookstore,9
640,BBQ Joint,6
9,Restaurant,12
1055,School,1
728,Japanese Restaurant,10
1196,Train Station,163
761,Office,2
1299,Train Station,29
1104,Japanese Restaurant,10
1564,Fast Food Restaurant,3
1029,Mall,5
954,Train Station,70
1020,Event Space,8
54,Park,3
139,Train Station,79
179,Train Station,85
1889,Subway,13
1851,Train Station,134
2033,Mall,9
785,Indian Restaurant,2
1240,Train Station,1286
1243,Brewery,1
2282,Post Office,1
760,Airport,8
481,Italian Restaurant,1
177,Spa / Massage,3
161,Fast Food Restaurant,4
1383,Coffee Shop,1
1608,Asian Restaurant,3
591,Ramen /  Noodle House,16
620,Paper / Office Supplies Store,1
1936,Bar,9
663,Other Nightlife,4
810,Train Station,51
2151,Japanese Restaurant,25
759,Bus Station,1
1542,Rest Area,3
1281,Train Station,129
1890,River,17
1890,Road,27
14,Ramen /  Noodle House,43
2006,Ramen /  Noodle House,6
413,Chinese Restaurant,3
1851,Restaurant,3
1013,Japanese Restaurant,20
227,Japanese Restaurant,7
139,Japanese Restaurant,7
1960,Fast Food Restaurant,7
1196,Arcade,36
306,Arcade,50
1004,Japanese Restaurant,19
406,Spanish Restaurant,1
76,Train Station,95
839,Vietnamese Restaurant,7
515,Restaurant,19
1240,Bookstore,12
1481,Gas Station / Garage,24
2056,Food & Drink Shop,12
2155,Airport,3
1247,Train Station,76
255,Medical Center,1
452,Train Station,41
2008,Restaurant,8
767,Japanese Restaurant,11
842,Bar,19
2281,Chinese Restaurant,4
1890,Train Station,76
215,Ramen /  Noodle House,3
387,Hotel,19
454,Bridge,10
1478,Train Station,22
1000,Ramen /  Noodle House,27
712,Bar,18
305,Train Station,79
2130,Ramen /  Noodle House,27
239,Fast Food Restaurant,6
2099,Train Station,62
1890,Other Nightlife,1
299,Ramen /  Noodle House,26
698,Miscellaneous Shop,42
455,Train Station,73
810,Bus Station,6
2108,Ramen /  Noodle House,24
834,Ramen /  Noodle House,27
1890,Bar,14
1304,Arcade,38
99,Japanese Restaurant,10
454,Subway,17
179,Food & Drink Shop,23
1755,Bar,3
686,Parking,3
565,Train Station,42
965,Ramen /  Noodle House,19
1445,Fast Food Restaurant,19
2010,Train Station,90
1219,Train Station,43
2007,Train Station,37
1523,Chinese Restaurant,5
810,Japanese Restaurant,6
1650,Train Station,66
2155,Bus Station,1
1279,Train Station,72
1646,Ramen /  Noodle House,6
1189,Italian Restaurant,17
2007,Ramen /  Noodle House,7
1885,Bookstore,11
1942,Train Station,54
627,Ramen /  Noodle House,13
762,Miscellaneous Shop,6
326,Bar,10
762,Train Station,166
1532,Convenience Store,38
454,Fast Food Restaurant,5
518,Restaurant,3
1613,Bar,19
1247,Hotel,8
2085,Diner,3
432,Ramen /  Noodle House,11
2264,Train Station,132
68,Train Station,90
686,Dessert Shop,6
